Id,day,TotalSteps,TotalMinutesAsleep,avg_hr,min_hr,load
2956,2026-01-06,13097,478,78.68181818181819,53.0,2.0
2956,2026-01-07,14642,474,82.38095238095238,54.0,2.0
2956,2026-01-08,15512,463,85.3913043478261,58.0,1.0
2956,2026-01-09,15719,473,85.0,57.0,2.0
2956,2026-01-10,9212,485,69.70833333333333,49.0,0.0
2956,2026-01-11,9624,501,72.82608695652173,52.0,0.0
2956,2026-01-12,16207,483,87.6,56.0,1.0
2956,2026-01-13,16042,487,87.04166666666667,57.0,2.0
2956,2026-01-14,15653,479,85.72727272727273,56.0,2.0
2956,2026-01-15,14385,477,85.19047619047619,57.0,2.0
2956,2026-01-16,13986,476,80.75,54.0,1.0
2956,2026-01-17,8698,477,69.58333333333333,51.0,0.0
2956,2026-01-18,8780,479,70.5,51.0,0.0
2956,2026-01-19,13356,484,78.0952380952381,54.0,1.0
2956,2026-01-20,13748,484,80.29166666666667,55.0,1.0
2956,2026-01-21,13256,487,80.56521739130434,53.0,1.0
2956,2026-01-22,14403,468,83.36363636363636,57.0,1.0
2956,2026-01-23,14776,487,83.58333333333333,56.0,2.0
2956,2026-01-24,9387,482,70.3913043478261,51.0,0.0
2956,2026-01-25,9412,495,71.58333333333333,53.0,0.0
2956,2026-01-26,14888,478,83.91666666666667,54.0,2.0
2956,2026-01-27,15740,478,85.82608695652173,57.0,1.0
2956,2026-01-28,14516,462,83.33333333333333,54.0,1.0
2956,2026-01-29,15398,471,86.5909090909091,57.0,2.0
2956,2026-01-30,15893,476,87.0952380952381,54.0,2.0
2956,2026-01-31,9320,485,71.63636363636364,53.0,0.0
2956,2026-02-01,8630,497,70.0,52.0,0.0
2956,2026-02-02,14714,484,82.3913043478261,53.0,2.0
2956,2026-02-03,14627,467,65.0,62.0,2.0
2957,2026-01-05,10280,388,77.41666666666667,51.0,1.0
2957,2026-01-06,11057,374,80.41666666666667,49.0,2.0
2957,2026-01-07,11129,373,79.73913043478261,52.0,1.0
2957,2026-01-08,10568,379,79.1304347826087,52.0,1.0
2957,2026-01-09,10485,400,79.73913043478261,53.0,1.0
2957,2026-01-10,6397,402,65.54166666666667,47.0,0.0
2957,2026-01-11,6485,396,65.66666666666667,46.0,0.0
2957,2026-01-12,10824,382,80.0,54.0,2.0
2957,2026-01-13,10437,378,76.6086956521739,48.0,1.0
2957,2026-01-14,10533,377,79.5,51.0,2.0
2957,2026-01-15,9646,398,75.54166666666667,49.0,1.0
2957,2026-01-16,9389,388,74.82608695652173,48.0,2.0
2957,2026-01-17,5803,405,63.52173913043478,45.0,0.0
2957,2026-01-18,6204,390,63.125,42.0,0.0
2957,2026-01-19,9998,394,75.91666666666667,51.0,1.0
2957,2026-01-20,9540,388,78.18181818181819,50.0,0.0
2957,2026-01-21,10215,395,77.0,50.0,0.0
2957,2026-01-22,10485,410,78.625,52.0,0.0
2957,2026-01-23,10621,378,78.625,48.0,2.0
2957,2026-01-24,6947,388,67.04166666666667,46.0,0.0
2957,2026-01-25,7129,402,67.20833333333333,47.0,0.0
2957,2026-01-26,11412,370,82.1304347826087,53.0,2.0
2957,2026-01-27,11650,387,81.30434782608695,50.0,0.0
2957,2026-01-28,10737,379,79.125,50.0,1.0
2957,2026-01-29,10777,383,79.91666666666667,53.0,1.0
2957,2026-01-30,11316,393,80.31818181818181,50.0,2.0
2957,2026-01-31,6670,399,68.34782608695652,49.0,0.0
2957,2026-02-01,6916,398,68.04347826086956,47.0,0.0
2957,2026-02-02,11994,371,84.36363636363636,54.0,2.0
2957,2026-02-03,11696,370,63.0,59.0,1.0
2958,2026-01-05,9131,426,100.54545454545455,73.0,1.0
2958,2026-01-06,8928,427,98.41666666666667,70.0,2.0
2958,2026-01-07,9051,423,99.4090909090909,70.0,2.0
2958,2026-01-08,8179,427,95.68181818181819,67.0,1.0
2958,2026-01-09,8787,434,99.04166666666667,71.0,2.0
2958,2026-01-10,5392,440,86.54545454545455,63.0,0.0
2958,2026-01-11,5373,429,84.56521739130434,66.0,0.0
2958,2026-01-12,8039,439,95.08695652173913,69.0,2.0
2958,2026-01-13,7783,423,95.79166666666667,68.0,1.0
2958,2026-01-14,8540,425,98.54545454545455,70.0,2.0
2958,2026-01-15,8888,429,97.43478260869566,67.0,1.0
2958,2026-01-16,8852,421,99.81818181818181,69.0,1.0
2958,2026-01-17,5507,437,85.43478260869566,68.0,0.0
2958,2026-01-18,5712,431,86.17391304347827,64.0,0.0
2958,2026-01-19,9458,430,100.4090909090909,70.0,1.0
2958,2026-01-20,8507,437,97.17391304347827,70.0,2.0
2958,2026-01-21,8147,434,95.41666666666667,66.0,2.0
2958,2026-01-22,7893,425,95.57142857142857,69.0,2.0
2958,2026-01-23,8721,404,99.4090909090909,71.0,0.0
2958,2026-01-24,5128,444,82.36363636363636,62.0,0.0
2958,2026-01-25,5086,439,83.19047619047619,64.0,0.0
2958,2026-01-26,8057,424,94.95454545454545,66.0,1.0
2958,2026-01-27,8384,420,99.54545454545455,71.0,2.0
2958,2026-01-28,8339,430,97.27272727272727,67.0,1.0
2958,2026-01-29,8753,423,96.25,72.0,0.0
2958,2026-01-30,8943,441,99.91666666666667,71.0,2.0
2958,2026-01-31,5503,436,85.14285714285714,68.0,0.0
2958,2026-02-01,5389,436,85.16666666666667,67.0,0.0
2958,2026-02-02,8743,417,99.04166666666667,68.0,1.0
2958,2026-02-03,8524,420,80.0,76.0,1.0
2959,2026-01-05,9010,422,81.75,53.0,0.0
2959,2026-01-06,10029,443,86.23809523809524,55.0,2.0
2959,2026-01-07,9758,441,83.82608695652173,53.0,1.0
2959,2026-01-08,9541,421,83.875,53.0,1.0
2959,2026-01-09,9387,429,83.08695652173913,55.0,1.0
2959,2026-01-10,5716,446,70.56521739130434,49.0,0.0
2959,2026-01-11,5875,445,69.75,49.0,0.0
2959,2026-01-12,10025,417,84.1304347826087,55.0,1.0
2959,2026-01-13,9341,445,82.29166666666667,54.0,2.0
2959,2026-01-14,8926,431,81.0952380952381,54.0,1.0
2959,2026-01-15,8428,433,79.52380952380952,54.0,2.0
2959,2026-01-16,9208,409,81.56521739130434,53.0,2.0
2959,2026-01-17,5943,439,68.95454545454545,47.0,0.0
2959,2026-01-18,5882,458,70.78260869565217,51.0,0.0
2959,2026-01-19,10516,426,86.33333333333333,56.0,1.0
2959,2026-01-20,9754,440,84.5909090909091,56.0,1.0
2959,2026-01-21,9208,444,82.41666666666667,53.0,2.0
2959,2026-01-22,8896,442,80.72727272727273,53.0,0.0
2959,2026-01-23,8534,436,78.81818181818181,52.0,0.0
2959,2026-01-24,5399,460,69.04347826086956,50.0,0.0
2959,2026-01-25,5984,460,69.54166666666667,49.0,0.0
2959,2026-01-26,10253,424,88.42105263157895,56.0,1.0
2959,2026-01-27,8809,444,80.17391304347827,51.0,1.0
2959,2026-01-28,8572,445,76.85714285714286,51.0,2.0
2959,2026-01-29,8621,427,80.23809523809524,50.0,1.0
2959,2026-01-30,9378,438,84.34782608695652,58.0,1.0
2959,2026-01-31,5686,440,69.95833333333333,52.0,0.0
2959,2026-02-01,5441,432,69.125,52.0,0.0
2959,2026-02-02,8946,441,79.72727272727273,54.0,1.0
2959,2026-02-03,8030,427,62.0,57.0,1.0
2960,2026-01-05,8719,392,82.8695652173913,54.0,1.0
2960,2026-01-06,8004,410,79.95454545454545,51.0,2.0
2960,2026-01-07,7955,410,79.65217391304348,51.0,2.0
2960,2026-01-08,7845,393,79.69565217391305,50.0,2.0
2960,2026-01-09,7640,411,77.82608695652173,51.0,2.0
2960,2026-01-10,5190,410,68.6086956521739,47.0,0.0
2960,2026-01-11,5276,404,70.28571428571429,50.0,0.0
2960,2026-01-12,7756,402,79.18181818181819,48.0,2.0
2960,2026-01-13,6674,412,73.8695652173913,51.0,2.0
2960,2026-01-14,7383,402,77.04545454545455,52.0,1.0
2960,2026-01-15,7846,400,79.1304347826087,52.0,1.0
2960,2026-01-16,8496,401,81.45833333333333,52.0,1.0
2960,2026-01-17,4869,407,66.34782608695652,46.0,0.0
2960,2026-01-18,5478,404,68.6086956521739,48.0,0.0
2960,2026-01-19,8463,398,83.47368421052632,54.0,1.0
2960,2026-01-20,8035,400,80.1304347826087,53.0,1.0
2960,2026-01-21,8080,406,77.75,51.0,2.0
2960,2026-01-22,9019,406,83.58333333333333,52.0,0.0
2960,2026-01-23,9092,397,81.71428571428571,51.0,1.0
2960,2026-01-24,5278,412,68.95833333333333,50.0,0.0
2960,2026-01-25,5824,406,70.3913043478261,48.0,0.0
2960,2026-01-26,8671,395,80.81818181818181,49.0,1.0
2960,2026-01-27,7976,411,78.20833333333333,50.0,1.0
2960,2026-01-28,7961,405,79.1304347826087,52.0,2.0
2960,2026-01-29,8841,402,82.79166666666667,50.0,1.0
2960,2026-01-30,8960,400,82.22727272727273,52.0,1.0
2960,2026-01-31,5233,405,68.29166666666667,50.0,0.0
2960,2026-02-01,4888,411,66.875,48.0,0.0
2960,2026-02-02,8008,405,80.0,52.0,0.0
2960,2026-02-03,7948,392,61.0,56.0,0.0
2961,2026-01-05,9347,479,79.91666666666667,50.0,1.0
2961,2026-01-06,8918,490,81.82608695652173,52.0,2.0
2961,2026-01-07,9773,482,82.43478260869566,55.0,1.0
2961,2026-01-08,10268,482,85.79166666666667,56.0,2.0
2961,2026-01-09,10004,480,85.04761904761905,58.0,1.0
2961,2026-01-10,6211,483,70.95652173913044,51.0,0.0
2961,2026-01-11,6071,480,69.56521739130434,49.0,0.0
2961,2026-01-12,9905,469,86.04347826086956,55.0,2.0
2961,2026-01-13,9562,462,84.34782608695652,56.0,0.0
2961,2026-01-14,10787,467,86.52173913043478,56.0,1.0
2961,2026-01-15,10144,483,83.56521739130434,53.0,1.0
2961,2026-01-16,9688,487,83.34782608695652,53.0,1.0
2961,2026-01-17,5679,483,69.26086956521739,51.0,0.0
2961,2026-01-18,5879,494,69.0909090909091,50.0,0.0
2961,2026-01-19,10082,470,83.5,53.0,0.0
2961,2026-01-20,10714,488,87.43478260869566,53.0,2.0
2961,2026-01-21,10261,484,85.33333333333333,56.0,1.0
2961,2026-01-22,10057,491,83.52173913043478,54.0,1.0
2961,2026-01-23,9919,486,84.65217391304348,51.0,0.0
2961,2026-01-24,5580,495,67.9090909090909,48.0,0.0
2961,2026-01-25,5412,480,68.35,50.0,0.0
2961,2026-01-26,11499,487,92.25,60.0,1.0
2961,2026-01-27,12696,466,93.36363636363636,56.0,0.0
2961,2026-01-28,14952,471,100.0,60.0,2.0
2961,2026-01-29,15994,462,106.78260869565217,59.0,2.0
2961,2026-01-30,16911,453,108.72727272727273,63.0,2.0
2961,2026-01-31,11317,481,88.4090909090909,55.0,0.0
2961,2026-02-01,11074,467,87.9090909090909,55.0,0.0
2961,2026-02-02,20578,443,118.375,66.0,1.0
2961,2026-02-03,19635,449,79.0,77.0,2.0
2962,2026-01-05,7709,443,82.34782608695652,53.0,1.0
2962,2026-01-06,6807,452,79.21739130434783,55.0,0.0
2962,2026-01-07,6708,460,78.30434782608695,54.0,2.0
2962,2026-01-08,7050,470,80.33333333333333,52.0,2.0
2962,2026-01-09,7054,454,80.9090909090909,52.0,2.0
2962,2026-01-10,4333,468,67.79166666666667,49.0,0.0
2962,2026-01-11,4290,464,67.5909090909091,48.0,0.0
2962,2026-01-12,8043,459,86.04761904761905,54.0,1.0
2962,2026-01-13,8066,459,84.15,53.0,2.0
2962,2026-01-14,8126,464,85.78260869565217,56.0,1.0
2962,2026-01-15,8045,452,85.65217391304348,55.0,1.0
2962,2026-01-16,8057,475,84.0952380952381,52.0,2.0
2962,2026-01-17,4625,477,70.73913043478261,50.0,0.0
2962,2026-01-18,4747,470,67.19047619047619,50.0,0.0
2962,2026-01-19,8178,464,86.47826086956522,54.0,2.0
2962,2026-01-20,7788,455,83.95652173913044,54.0,1.0
2962,2026-01-21,8321,460,85.6086956521739,55.0,1.0
2962,2026-01-22,8070,467,85.26086956521739,56.0,2.0
2962,2026-01-23,8054,455,83.23809523809524,55.0,1.0
2962,2026-01-24,4489,459,67.52380952380952,51.0,0.0
2962,2026-01-25,5103,457,71.65217391304348,51.0,0.0
2962,2026-01-26,8130,458,85.13636363636364,54.0,1.0
2962,2026-01-27,7759,462,81.13636363636364,53.0,0.0
2962,2026-01-28,7422,470,82.27272727272727,54.0,0.0
2962,2026-01-29,7800,450,83.43478260869566,55.0,2.0
2962,2026-01-30,7618,466,82.0952380952381,55.0,1.0
2962,2026-01-31,4818,462,70.43478260869566,50.0,0.0
2962,2026-02-01,4929,482,69.9047619047619,50.0,0.0
2962,2026-02-02,7796,464,84.26086956521739,54.0,1.0
2962,2026-02-03,8020,460,64.0,60.0,0.0
2963,2026-01-05,10286,457,92.08333333333333,63.0,1.0
2963,2026-01-06,9728,454,90.30434782608695,63.0,1.0
2963,2026-01-07,10366,447,91.77272727272727,66.0,2.0
2963,2026-01-08,10753,433,93.9090909090909,61.0,2.0
2963,2026-01-09,9879,441,89.65217391304348,63.0,2.0
2963,2026-01-10,6128,451,78.33333333333333,60.0,0.0
2963,2026-01-11,6151,458,77.82608695652173,59.0,0.0
2963,2026-01-12,10344,441,92.22727272727273,64.0,2.0
2963,2026-01-13,10915,445,94.54545454545455,65.0,1.0
2963,2026-01-14,11055,450,94.4,64.0,0.0
2963,2026-01-15,10839,472,93.0,64.0,1.0
2963,2026-01-16,10940,442,93.27272727272727,65.0,1.0
2963,2026-01-17,6645,453,79.79166666666667,59.0,0.0
2963,2026-01-18,6307,445,80.17391304347827,59.0,0.0
2963,2026-01-19,10794,435,94.79166666666667,64.0,1.0
2963,2026-01-20,10879,431,95.56521739130434,63.0,2.0
2963,2026-01-21,9858,454,93.3913043478261,64.0,2.0
2963,2026-01-22,10372,458,91.34782608695652,62.0,1.0
2963,2026-01-23,10095,440,91.70833333333333,66.0,1.0
2963,2026-01-24,6315,448,79.95833333333333,59.0,0.0
2963,2026-01-25,6117,451,77.58333333333333,60.0,0.0
2963,2026-01-26,9791,447,91.41666666666667,64.0,2.0
2963,2026-01-27,9851,447,90.71428571428571,64.0,1.0
2963,2026-01-28,9505,446,90.29166666666667,62.0,2.0
2963,2026-01-29,9865,454,89.56521739130434,62.0,0.0
2963,2026-01-30,10147,456,93.08695652173913,63.0,2.0
2963,2026-01-31,5913,446,78.29166666666667,57.0,0.0
2963,2026-02-01,6253,466,80.16666666666667,60.0,0.0
2963,2026-02-02,11168,449,98.38095238095238,70.0,2.0
2963,2026-02-03,11219,443,77.0,74.0,1.0
2964,2026-01-05,9668,439,76.54545454545455,48.0,2.0
2964,2026-01-06,9281,440,75.22727272727273,46.0,2.0
2964,2026-01-07,9075,437,75.0952380952381,47.0,1.0
2964,2026-01-08,8977,420,74.73913043478261,47.0,0.0
2964,2026-01-09,7859,436,68.6086956521739,46.0,2.0
2964,2026-01-10,4926,447,59.916666666666664,41.0,0.0
2964,2026-01-11,4626,451,57.833333333333336,41.0,0.0
2964,2026-01-12,8043,437,71.45454545454545,45.0,1.0
2964,2026-01-13,8068,438,69.66666666666667,44.0,2.0
2964,2026-01-14,8170,445,71.66666666666667,44.0,2.0
2964,2026-01-15,8598,443,70.76190476190476,45.0,1.0
2964,2026-01-16,8017,434,71.1304347826087,43.0,1.0
2964,2026-01-17,5300,443,59.23809523809524,41.0,0.0
2964,2026-01-18,5701,445,62.35,41.0,0.0
2964,2026-01-19,9219,449,75.31818181818181,48.0,2.0
2964,2026-01-20,8568,428,72.625,45.0,0.0
2964,2026-01-21,9059,445,73.47619047619048,43.0,1.0
2964,2026-01-22,8539,450,73.65217391304348,47.0,1.0
2964,2026-01-23,9053,431,72.61904761904762,46.0,1.0
2964,2026-01-24,5662,432,62.142857142857146,42.0,0.0
2964,2026-01-25,5232,449,60.81818181818182,43.0,0.0
2964,2026-01-26,8419,430,72.14285714285714,44.0,2.0
2964,2026-01-27,9118,428,74.3913043478261,48.0,2.0
2964,2026-01-28,9370,433,76.77272727272727,46.0,2.0
2964,2026-01-29,9813,439,79.08695652173913,49.0,2.0
2964,2026-01-30,9961,425,76.14285714285714,47.0,0.0
2964,2026-01-31,5618,458,61.31818181818182,42.0,0.0
2964,2026-02-01,6289,453,64.75,44.0,0.0
2964,2026-02-02,11747,420,82.70833333333333,46.0,2.0
2964,2026-02-03,12803,392,61.0,58.0,2.0
2965,2026-01-05,6932,377,88.45833333333333,59.0,2.0
2965,2026-01-06,7473,370,91.75,60.0,2.0
2965,2026-01-07,7041,352,89.79166666666667,61.0,0.0
2965,2026-01-08,6607,357,87.29166666666667,61.0,2.0
2965,2026-01-09,7309,363,91.125,61.0,0.0
2965,2026-01-10,4231,380,75.78260869565217,56.0,0.0
2965,2026-01-11,4432,381,75.19047619047619,56.0,0.0
2965,2026-01-12,7252,359,90.47826086956522,61.0,1.0
2965,2026-01-13,7123,375,88.5909090909091,62.0,2.0
2965,2026-01-14,7825,361,94.8,63.0,1.0
2965,2026-01-15,7919,375,91.9047619047619,63.0,1.0
2965,2026-01-16,7758,354,91.91666666666667,61.0,1.0
2965,2026-01-17,4656,366,77.6086956521739,59.0,0.0
2965,2026-01-18,4640,379,76.69565217391305,54.0,0.0
2965,2026-01-19,7617,365,92.08695652173913,59.0,0.0
2965,2026-01-20,7330,375,90.8695652173913,63.0,1.0
2965,2026-01-21,7615,362,92.73913043478261,59.0,0.0
2965,2026-01-22,7973,354,92.91666666666667,60.0,2.0
2965,2026-01-23,7334,369,92.0,60.0,2.0
2965,2026-01-24,4459,375,75.20833333333333,55.0,0.0
2965,2026-01-25,4403,376,76.04347826086956,55.0,0.0
2965,2026-01-26,7453,360,90.875,60.0,1.0
2965,2026-01-27,7364,366,90.38095238095238,62.0,0.0
2965,2026-01-28,6994,367,88.30434782608695,57.0,0.0
2965,2026-01-29,7447,359,87.81818181818181,61.0,2.0
2965,2026-01-30,7133,359,89.1304347826087,59.0,2.0
2965,2026-01-31,4346,371,75.54166666666667,56.0,0.0
2965,2026-02-01,4533,380,75.91304347826087,56.0,0.0
2965,2026-02-02,7371,377,90.625,59.0,2.0
2965,2026-02-03,6900,361,70.0,66.0,1.0
2966,2026-01-05,9959,485,85.04347826086956,56.0,1.0
2966,2026-01-06,10443,489,85.57142857142857,55.0,2.0
2966,2026-01-07,10763,480,87.31818181818181,59.0,2.0
2966,2026-01-08,11137,481,88.65217391304348,59.0,1.0
2966,2026-01-09,11310,474,89.21739130434783,57.0,1.0
2966,2026-01-10,6785,512,73.91304347826087,54.0,0.0
2966,2026-01-11,6269,490,71.91304347826087,52.0,0.0
2966,2026-01-12,9732,507,82.5909090909091,55.0,1.0
2966,2026-01-13,9486,480,84.38095238095238,57.0,2.0
2966,2026-01-14,9227,496,84.27272727272727,58.0,2.0
2966,2026-01-15,9066,488,80.73913043478261,54.0,2.0
2966,2026-01-16,8399,486,78.73913043478261,53.0,0.0
2966,2026-01-17,5015,505,68.34782608695652,50.0,0.0
2966,2026-01-18,5734,507,70.75,50.0,0.0
2966,2026-01-19,8727,488,81.1304347826087,58.0,2.0
2966,2026-01-20,9092,500,82.5,55.0,2.0
2966,2026-01-21,8992,481,82.95833333333333,56.0,0.0
2966,2026-01-22,8172,503,78.35,54.0,0.0
2966,2026-01-23,8470,493,80.81818181818181,56.0,0.0
2966,2026-01-24,5293,496,69.30434782608695,52.0,0.0
2966,2026-01-25,5622,486,70.65217391304348,51.0,0.0
2966,2026-01-26,9364,500,85.05,59.0,2.0
2966,2026-01-27,8774,479,81.70833333333333,56.0,1.0
2966,2026-01-28,8178,494,79.34782608695652,53.0,2.0
2966,2026-01-29,8023,499,78.43478260869566,54.0,2.0
2966,2026-01-30,8656,492,81.34782608695652,54.0,2.0
2966,2026-01-31,5468,493,69.25,52.0,0.0
2966,2026-02-01,5914,494,72.30434782608695,52.0,0.0
2966,2026-02-02,9990,477,85.26086956521739,57.0,1.0
2966,2026-02-03,9569,486,66.0,63.0,2.0
2967,2026-01-05,10330,448,83.43478260869566,55.0,2.0
2967,2026-01-06,10266,453,84.95652173913044,55.0,1.0
2967,2026-01-07,10444,450,85.54166666666667,55.0,1.0
2967,2026-01-08,9943,468,82.58333333333333,56.0,1.0
2967,2026-01-09,10599,456,85.73913043478261,53.0,0.0
2967,2026-01-10,6675,461,71.33333333333333,50.0,0.0
2967,2026-01-11,6274,462,70.0909090909091,50.0,0.0
2967,2026-01-12,10323,459,82.8695652173913,53.0,1.0
2967,2026-01-13,10223,459,84.26086956521739,54.0,2.0
2967,2026-01-14,10057,450,82.66666666666667,52.0,1.0
2967,2026-01-15,10683,448,86.43478260869566,55.0,1.0
2967,2026-01-16,10347,462,82.72727272727273,55.0,0.0
2967,2026-01-17,6649,471,69.54545454545455,49.0,0.0
2967,2026-01-18,6010,473,68.875,50.0,0.0
2967,2026-01-19,10921,453,86.0,54.0,0.0
2967,2026-01-20,10557,464,86.86363636363636,54.0,0.0
2967,2026-01-21,10175,463,83.375,51.0,2.0
2967,2026-01-22,10699,434,85.33333333333333,54.0,2.0
2967,2026-01-23,10522,446,86.19047619047619,55.0,0.0
2967,2026-01-24,5866,453,68.83333333333333,48.0,0.0
2967,2026-01-25,5696,462,68.54545454545455,50.0,0.0
2967,2026-01-26,10567,451,85.125,56.0,0.0
2967,2026-01-27,10067,449,83.625,55.0,0.0
2967,2026-01-28,9829,454,81.43478260869566,53.0,1.0
2967,2026-01-29,10089,453,84.04166666666667,55.0,1.0
2967,2026-01-30,9820,450,82.1304347826087,51.0,1.0
2967,2026-01-31,5867,457,67.77272727272727,51.0,0.0
2967,2026-02-01,5817,471,67.1304347826087,50.0,0.0
2967,2026-02-02,10227,458,83.80952380952381,52.0,1.0
2967,2026-02-03,10185,448,62.0,60.0,1.0
2968,2026-01-05,7744,456,83.8695652173913,52.0,1.0
2968,2026-01-06,7573,448,80.63636363636364,53.0,1.0
2968,2026-01-07,7323,438,82.0,55.0,1.0
2968,2026-01-08,7641,461,82.58333333333333,53.0,1.0
2968,2026-01-09,7960,444,84.22727272727273,54.0,1.0
2968,2026-01-10,4667,444,69.04347826086956,51.0,0.0
2968,2026-01-11,4539,465,69.4090909090909,49.0,0.0
2968,2026-01-12,8385,436,87.17391304347827,58.0,1.0
2968,2026-01-13,7598,437,81.63636363636364,53.0,2.0
2968,2026-01-14,6779,453,79.54545454545455,53.0,1.0
2968,2026-01-15,7304,448,80.8695652173913,53.0,1.0
2968,2026-01-16,7137,447,81.63636363636364,53.0,2.0
2968,2026-01-17,4171,466,66.54166666666667,48.0,0.0
2968,2026-01-18,3739,463,66.875,52.0,0.0
2968,2026-01-19,7508,460,83.82608695652173,55.0,0.0
2968,2026-01-20,7039,443,80.04347826086956,55.0,1.0
2968,2026-01-21,7472,459,82.13636363636364,57.0,2.0
2968,2026-01-22,7693,454,83.75,54.0,1.0
2968,2026-01-23,7339,451,82.85714285714286,52.0,0.0
2968,2026-01-24,4906,463,71.1304347826087,52.0,0.0
2968,2026-01-25,4741,466,71.73913043478261,52.0,0.0
2968,2026-01-26,7654,449,83.08695652173913,55.0,0.0
2968,2026-01-27,7748,450,84.65217391304348,55.0,2.0
2968,2026-01-28,7093,456,81.65217391304348,52.0,2.0
2968,2026-01-29,7301,443,80.73913043478261,53.0,1.0
2968,2026-01-30,7290,431,82.79166666666667,55.0,1.0
2968,2026-01-31,4172,474,66.68181818181819,49.0,0.0
2968,2026-02-01,4157,444,67.17391304347827,49.0,0.0
2968,2026-02-02,7625,459,83.38095238095238,53.0,2.0
2968,2026-02-03,7361,456,60.0,58.0,1.0
2969,2026-01-05,7864,397,83.0,56.0,0.0
2969,2026-01-06,8260,399,83.78260869565217,54.0,0.0
2969,2026-01-07,8157,393,84.91666666666667,57.0,2.0
2969,2026-01-08,8003,392,82.82608695652173,55.0,0.0
2969,2026-01-09,7877,395,82.625,55.0,2.0
2969,2026-01-10,4908,410,70.29166666666667,52.0,0.0
2969,2026-01-11,4993,426,69.55555555555556,51.0,0.0
2969,2026-01-12,8095,411,84.56521739130434,54.0,1.0
2969,2026-01-13,7869,399,82.3913043478261,54.0,2.0
2969,2026-01-14,7702,405,84.14285714285714,55.0,1.0
2969,2026-01-15,7697,411,82.16666666666667,54.0,2.0
2969,2026-01-16,8073,403,85.04545454545455,57.0,0.0
2969,2026-01-17,4922,413,71.14285714285714,51.0,0.0
2969,2026-01-18,4934,409,70.5,51.0,0.0
2969,2026-01-19,8282,398,85.26086956521739,57.0,0.0
2969,2026-01-20,8516,389,85.08695652173913,55.0,2.0
2969,2026-01-21,8033,421,81.95652173913044,52.0,2.0
2969,2026-01-22,8391,393,82.63636363636364,53.0,1.0
2969,2026-01-23,8741,390,86.65217391304348,57.0,1.0
2969,2026-01-24,4929,411,71.08333333333333,51.0,0.0
2969,2026-01-25,5095,426,70.63636363636364,51.0,0.0
2969,2026-01-26,8807,397,86.95652173913044,57.0,2.0
2969,2026-01-27,8941,404,89.6086956521739,58.0,0.0
2969,2026-01-28,8341,395,83.83333333333333,53.0,1.0
2969,2026-01-29,7768,392,82.72727272727273,55.0,0.0
2969,2026-01-30,7959,407,82.1304347826087,53.0,0.0
2969,2026-01-31,4694,420,69.4,50.0,0.0
2969,2026-02-01,5190,402,71.0,50.0,0.0
2969,2026-02-02,8920,398,87.52173913043478,57.0,2.0
2969,2026-02-03,8114,384,66.0,64.0,2.0
2970,2026-01-05,9086,415,82.54166666666667,57.0,1.0
2970,2026-01-06,10006,412,86.125,59.0,1.0
2970,2026-01-07,9949,409,84.82608695652173,57.0,2.0
2970,2026-01-08,10301,409,87.0,56.0,1.0
2970,2026-01-09,10130,399,85.26086956521739,55.0,2.0
2970,2026-01-10,5786,415,70.65217391304348,49.0,0.0
2970,2026-01-11,5816,413,71.20833333333333,50.0,0.0
2970,2026-01-12,9386,408,83.73913043478261,56.0,1.0
2970,2026-01-13,9145,398,82.21739130434783,57.0,1.0
2970,2026-01-14,9808,416,84.65217391304348,58.0,2.0
2970,2026-01-15,9756,405,83.43478260869566,56.0,2.0
2970,2026-01-16,10195,399,87.54166666666667,57.0,2.0
2970,2026-01-17,6032,411,73.41666666666667,55.0,0.0
2970,2026-01-18,6244,422,73.08333333333333,52.0,0.0
2970,2026-01-19,10225,405,87.33333333333333,59.0,0.0
2970,2026-01-20,10582,400,88.82608695652173,59.0,2.0
2970,2026-01-21,10428,400,87.125,57.0,0.0
2970,2026-01-22,10016,397,88.1304347826087,59.0,1.0
2970,2026-01-23,10524,407,86.38095238095238,56.0,1.0
2970,2026-01-24,6343,422,74.25,53.0,0.0
2970,2026-01-25,5728,413,69.95454545454545,51.0,0.0
2970,2026-01-26,9563,406,84.45833333333333,57.0,1.0
2970,2026-01-27,9355,415,83.17391304347827,56.0,2.0
2970,2026-01-28,9748,402,84.875,58.0,2.0
2970,2026-01-29,9771,403,84.72727272727273,56.0,2.0
2970,2026-01-30,10528,399,87.21739130434783,57.0,2.0
2970,2026-01-31,6434,417,72.26315789473684,52.0,0.0
2970,2026-02-01,6236,419,73.375,55.0,0.0
2970,2026-02-02,12320,404,93.04166666666667,60.0,1.0
2970,2026-02-03,10565,402,63.0,59.0,1.0
2971,2026-01-05,11121,461,82.5909090909091,55.0,2.0
2971,2026-01-06,10777,446,81.52173913043478,53.0,2.0
2971,2026-01-07,11030,463,81.17391304347827,52.0,2.0
2971,2026-01-08,11244,460,81.22727272727273,52.0,1.0
2971,2026-01-09,10881,455,80.80952380952381,54.0,2.0
2971,2026-01-10,6800,460,69.08695652173913,50.0,0.0
2971,2026-01-11,6996,461,70.81818181818181,50.0,0.0
2971,2026-01-12,11782,446,85.20833333333333,54.0,1.0
2971,2026-01-13,11923,450,85.0,52.0,2.0
2971,2026-01-14,11646,457,86.08695652173913,56.0,1.0
2971,2026-01-15,11570,435,82.69565217391305,51.0,0.0
